date,state_code,total_tests,new_tests,total_cases,new_cases,total_negatives,new_negatives,total_deaths,new_deaths,total_hospitalized,currently_hospitalized,new_hospitalized,in_icu_currently,in_icu_cumulative,on_ventilator_currently,on_ventilator_cumulative,recovered,data_quality_grade
20200502,AK,21399,1074,365,1,21034,1073,9,0,,10,0,,,,,261,C
20200502,AL,92209,276,7434,276,84775,0,288,9,1023,,15,,335,,195,,B
20200502,AR,51582,1906,3372,51,48210,1855,73,9,414,95,0,,,20,85,1987,B
20200502,AS,57,0,0,0,57,0,0,0,,,0,,,,,,F
20200502,AZ,77997,3118,8364,402,69633,2716,348,18,2033,718,47,291,,198,,1565,A+
20200502,CA,686803,31818,52197,1755,634606,30063,2171,98,,4722,0,1433,,,,,B
20200502,CO,76949,4559,15768,484,61181,4075,820,43,2747,931,50,,,,,2553,B
20200502,CT,100257,0,28764,0,71493,0,2339,0,7758,1592,0,,,,,4346,B
20200502,DC,22004,869,4797,139,17207,730,240,9,,,0,,,,,666,B
20200502,DE,23112,527,5038,120,18074,407,235,13,,300,0,,,,,1546,B
20200502,FL,416012,13313,35463,735,380549,12578,1388,74,5945,,150,,,,,,C
20200502,GA,174800,6433,28306,1036,146494,5397,1174,20,5387,,118,,1247,,,,A
20200502,GU,3188,183,148,2,3040,181,5,0,,,0,,,,,131,F
20200502,HI,31985,891,619,1,31366,890,16,0,72,,2,,,,,532,B
20200502,IA,46349,757,8641,757,37708,0,175,5,,353,0,131,,90,,3156,A
20200502,ID,29490,265,2035,20,27455,245,63,0,178,23,0,,76,,,1215,C
20200502,IL,299896,15208,58505,2450,241391,12758,2559,102,,4717,0,1250,,789,,,A
20200502,IN,104141,4502,19295,665,84846,3837,1229,54,,1456,0,487,,244,,,A+
20200502,KS,34942,1908,4746,297,30196,1611,131,1,541,,7,,206,,95,286,A
20200502,KY,57649,1037,4879,171,52770,866,248,8,1411,334,36,178,652,,,1752,A
20200502,LA,172858,4607,29140,429,143718,4178,1950,23,,1545,0,,,208,,17303,B
20200502,MA,298994,9358,66263,1952,232731,7406,3846,130,6378,3601,209,921,,,,,A
20200502,MD,125522,4539,24473,1001,101049,3538,1323,47,4910,1657,192,566,,,,1590,A
20200502,ME,20698,29,1152,29,19546,0,56,1,181,36,4,19,,10,,689,B
20200502,MI,237385,10338,48672,432,188713,9906,4579,59,,2100,0,850,,713,,15659,A+
20200502,MN,89680,3730,9071,335,80609,3395,395,24,1159,389,63,135,404,,,2002,A
20200502,MO,82744,319,8154,319,74590,0,351,14,,896,0,,,141,,,A
20200502,MP,948,185,14,0,934,185,2,0,,,0,,,,,12,D
20200502,MS,74475,2927,7441,229,67034,2698,291,10,1265,632,39,142,,71,,3413,B
20200502,MT,14635,432,455,2,14180,430,16,0,61,5,0,,,,,404,C
20200502,NC,139475,5643,11509,586,127966,5057,420,21,,502,0,,,,,,B
20200502,ND,31547,2022,1153,46,30394,1976,24,1,90,32,4,,,,,510,C
20200502,NE,29348,1963,4838,557,24510,1406,73,3,,,0,,,,,,D
20200502,NH,24349,2300,2310,164,22039,2136,81,9,270,103,8,,,,,980,C
20200502,NJ,262312,5767,123717,2527,138595,3240,7742,204,,5713,0,1715,,1230,,15642,A+
20200502,NM,71118,3249,3513,102,67605,3147,131,8,587,159,51,,,,,785,C
20200502,NV,44387,792,5311,84,39076,708,281,4,,,0,,,,,182,D
20200502,NY,959071,31633,312977,4663,646094,26970,18909,299,78942,10350,718,3501,,,,57540,B
20200502,OH,145819,5313,19335,592,126484,4721,1021,19,3712,1003,78,424,1066,267,,,B
20200502,OK,63655,103,3851,103,59804,0,238,8,743,236,28,92,,,,2554,A
20200502,OR,60136,1960,2635,56,57501,1904,109,5,595,209,4,50,,22,,,A
20200502,PA,235376,7928,48305,1334,187071,6594,2418,64,,2673,0,,,571,,,B
20200502,PR,11070,182,1757,182,9313,0,95,3,,187,0,,,,,,D
20200502,RI,63145,1484,9522,189,53623,1295,296,17,977,333,40,80,,54,,531,A+
20200502,SC,61616,2237,6489,231,55127,2006,267,11,1110,,0,,,,,3622,B
20200502,SD,18091,728,2588,63,15503,665,21,0,187,71,8,,,,,1759,C
20200502,TN,196276,10144,12661,770,183615,9374,209,5,1125,474,12,,,,,5718,B
20200502,TX,380648,28873,30522,1293,350126,27580,847,31,,1725,0,,,,,14891,B
20200502,UT,117804,5246,4981,153,112823,5093,49,3,418,,15,,,,,2185,C
20200502,VA,102096,-4344,17731,830,84365,-5174,616,35,3738,1426,84,375,,202,,2312,B
20200502,VI,988,111,66,0,922,111,4,0,,,0,,,,,51,C
20200502,VT,16128,313,896,11,15232,302,51,1,,11,0,,,,,,C
20200502,WA,212421,2319,16802,149,195619,2170,824,10,,428,0,117,,,,,B
20200502,WI,84490,3374,8920,370,75570,3004,334,7,1591,582,47,118,400,,,3698,A+
20200502,WV,49146,2302,1169,33,47977,2269,48,2,,76,0,29,,15,,572,C
20200502,WY,10029,334,566,7,9463,327,7,0,58,13,2,,,,,387,C
20200501,AK,20325,1206,364,9,19961,1197,9,0,,25,0,,,,,254,C
20200501,AL,91933,4737,7158,139,84775,4598,279,10,1008,,30,,335,,195,,B
20200501,AR,49676,1297,3321,66,46355,1231,64,3,414,95,12,,,23,85,1973,B
20200501,AS,57,54,0,0,57,54,0,0,,,0,,,,,,F
20200501,AZ,74879,3093,7962,314,66917,2779,330,10,1986,709,49,311,,187,,1528,A+
20200501,CA,654985,29648,50442,1525,604543,28123,2073,91,,4706,0,1434,,,,,B
20200501,CO,72390,1331,15284,526,57106,805,777,11,2697,959,76,,,,,2486,B
20200501,CT,100257,3124,28764,1064,71493,2060,2339,82,7758,1592,7758,,,,,4346,B
20200501,DC,21135,1056,4658,335,16477,721,231,7,,,0,,,,,666,B
20200501,DE,22585,765,4918,184,17667,581,222,12,,281,0,,,,,1403,B
20200501,FL,402699,20294,34728,1038,367971,19256,1314,24,5795,,0,,,,,,C
20200501,GA,168367,19323,27270,1115,141097,18208,1154,34,5269,,113,,1215,,,,A
20200501,GU,3005,897,146,0,2859,897,5,0,,,0,,,,,131,F
20200501,HI,31094,454,618,5,30476,449,16,0,70,,1,,,,,526,B
20200501,IA,45592,2925,7884,739,37708,2186,170,8,,345,0,121,,91,,2899,A
20200501,ID,29225,379,2015,31,27210,348,63,3,178,28,3,,75,,,1175,C
20200501,IL,284688,14821,56055,3137,228633,11684,2457,102,,4900,0,1263,,777,,,A
20200501,IN,99639,4641,18630,795,81009,3846,1175,61,,1431,0,514,,257,,,A+
20200501,KS,33034,1408,4449,211,28585,1197,130,1,534,,11,,206,,96,280,A
20200501,KY,56612,2511,4708,169,51904,2342,240,5,1375,330,16,178,642,,,1675,A
20200501,LA,168251,6942,28711,710,139540,6232,1927,65,,1607,0,,,230,,17303,B
20200501,MA,289636,13989,64311,2106,225325,11883,3716,154,6169,3716,227,947,,,,,A
20200501,MD,120983,6624,23472,1730,97511,4894,1276,50,4718,1668,159,568,,,,1517,A
20200501,ME,20669,28,1123,28,19546,0,55,2,177,37,7,17,,9,,657,B
20200501,MI,227047,10598,48240,735,178807,9863,4520,86,,2319,0,966,,760,,8342,A+
20200501,MN,85950,4485,8736,620,77214,3865,371,28,1096,369,52,118,380,,,1911,A
20200501,MO,82425,1738,7835,273,74590,1465,337,8,,883,0,,,137,,,A
20200501,MP,763,164,14,0,749,164,2,0,,,0,,,,,12,D
20200501,MS,71548,5208,7212,397,64336,4811,281,20,1226,651,51,160,,75,,3413,B
20200501,MT,14203,289,453,0,13750,289,16,0,61,5,0,,,,,397,C
20200501,NC,133832,5796,10923,414,122909,5382,399,21,,547,0,,,,,,B
20200501,ND,29525,2065,1107,40,28418,2025,23,4,86,27,1,,,,,482,C
20200501,NE,27385,2064,4281,497,23104,1567,70,2,,,0,,,,,,D
20200501,NH,22049,128,2146,92,19903,36,72,6,262,112,3,,,,,980,C
20200501,NJ,256545,8627,121190,2538,135355,6089,7538,310,,5972,0,1724,,1286,,15642,A+
20200501,NM,67869,2784,3411,198,64458,2586,123,11,536,172,0,,,,,760,C
20200501,NV,43595,1609,5227,229,38368,1380,277,8,,,0,,,,,182,D
20200501,NY,927438,26802,308314,3942,619124,22860,18610,289,78224,10993,824,3640,,,,56187,B
20200501,OH,140506,6616,18743,716,121763,5900,1002,27,3634,,101,,1056,,,,B
20200501,OK,63552,130,3748,130,59804,0,230,8,715,255,12,113,,,,2467,A
20200501,OR,58176,2144,2579,69,55597,2075,104,1,591,208,13,49,,23,,,A
20200501,PA,227448,6083,46971,1208,180477,4875,2354,62,,2683,0,,,590,,,B
20200501,PR,10888,36,1575,36,9313,0,92,0,,200,0,,,,,,D
20200501,RI,61661,2545,9333,317,52328,2228,279,13,937,352,41,76,,51,,485,A+
20200501,SC,59379,2867,6258,163,53121,2704,256,12,1110,,110,,,,,3622,B
20200501,SD,17363,335,2525,76,14838,259,21,4,179,69,6,,,,,1686,C
20200501,TN,186132,8506,11891,1156,174241,7350,204,5,1113,529,68,,,,,5546,B
20200501,TX,351775,21475,29229,1142,322546,20333,816,34,,1778,0,,,,,14122,B
20200501,UT,112558,4057,4828,156,107730,3901,46,0,403,,13,,,,,2062,C
20200501,VA,106440,14931,16901,1055,89539,13876,581,29,3654,1431,0,366,,193,,2196,B
20200501,VI,877,4,66,0,811,4,4,0,,,0,,,,,51,C
20200501,VT,15815,579,885,6,14930,573,50,1,,19,0,,,,,,C
20200501,WA,210102,4792,16653,344,193449,4448,814,13,,470,0,120,,,,,B
20200501,WI,81116,3670,8550,498,72566,3172,327,11,1544,560,32,127,391,,,3352,A+
20200501,WV,46844,2303,1136,18,45708,2285,46,5,,81,0,33,,18,,555,C
20200501,WY,9695,249,559,15,9136,234,7,0,56,13,0,,,,,373,C
20200430,AK,19119,0,355,0,18764,0,9,0,,19,0,,,,,252,C
20200430,AL,87196,6747,7019,177,80177,6570,269,24,978,,33,,335,,195,,B
20200430,AR,48379,2930,3255,63,45124,2867,61,2,402,95,13,,,23,85,1305,B
20200430,AS,3,0,0,0,3,0,0,0,,,0,,,,,,F
20200430,AZ,71786,2973,7648,446,64138,2527,320,16,1937,755,53,311,,194,,1499,A+
20200430,CA,625337,22198,48917,2417,576420,19781,1982,95,,4981,0,1473,,,,,B
20200430,CO,71059,1610,14758,23,56301,1587,766,6,2621,966,11,,,,,2415,B
20200430,CT,97133,2315,27700,933,69433,1382,2257,89,,1650,0,,,,,,C
20200430,DC,20079,850,4323,217,15756,633,224,19,,,0,,,,,660,B
20200430,DE,21820,282,4734,79,17086,203,210,6,,296,0,,,,,1275,B
20200430,FL,382405,8917,33690,497,348715,8420,1290,50,5795,,171,,,,,,C
20200430,GA,149044,5105,26155,583,122889,4522,1120,27,5156,,100,,1171,,,,A
20200430,GU,2108,261,146,1,1962,260,5,0,,,0,,,,,131,F
20200430,HI,30640,1022,613,4,30027,1018,16,0,69,,0,,,,,516,B
20200430,IA,42667,1330,7145,302,35522,1028,162,14,,335,0,121,,86,,2697,B
20200430,ID,28846,464,1984,32,26862,432,60,0,175,36,2,,74,,,1121,C
20200430,IL,269867,13200,52918,2563,216949,10637,2355,140,,4953,0,1289,,785,,,A
20200430,IN,94998,3448,17835,653,77163,2795,1114,49,,1466,0,549,,275,,,A+
20200430,KS,31626,2168,4238,500,27388,1668,129,4,523,,8,,201,,93,272,A
20200430,KY,54101,1690,4539,164,49562,1526,235,10,1359,325,28,176,636,,,1668,A
20200430,LA,161309,4741,28001,341,133308,4400,1862,60,,1601,0,,,231,,17303,B
20200430,MA,275647,10029,62205,1940,213442,8089,3562,157,5942,3803,184,1001,,,,,A
20200430,MD,114359,3430,21742,893,92617,2537,1226,58,4559,1711,157,590,,,,1432,A
20200430,ME,20641,39,1095,39,19546,0,53,1,170,35,4,18,,8,,631,B
20200430,MI,216449,11588,47505,1017,168944,10571,4434,99,,2319,0,966,,760,,8342,A+
20200430,MN,81465,4347,8116,648,73349,3699,343,24,1044,365,94,130,358,,,1829,A
20200430,MO,80687,3528,7562,137,73125,3391,329,11,,853,0,,,141,,,A
20200430,MP,599,375,14,0,585,375,2,0,,,0,,,,,12,D
20200430,MS,66340,246,6815,246,59525,0,261,11,1175,639,49,146,,72,,3413,B
20200430,MT,13914,386,453,2,13461,384,16,0,61,5,0,,,,,392,C
20200430,NC,128036,9596,10509,561,117527,9035,378,24,,546,0,,,,,,B
20200430,ND,27460,1924,1067,34,26393,1890,19,0,85,30,3,,,,,458,C
20200430,NE,25321,1690,3784,410,21537,1280,68,13,,,0,,,,,,D
20200430,NH,21921,1175,2054,44,19867,1131,66,6,259,107,10,,,,,980,C
20200430,NJ,247918,6600,118652,2388,129266,4212,7228,458,,6137,0,1765,,1271,,15642,A+
20200430,NM,65085,3340,3213,239,61872,3101,112,2,536,163,27,,,,,734,C
20200430,NV,41986,958,4998,100,36988,858,269,12,,,0,,,,,158,D
20200430,NY,900636,28155,304372,4681,596264,23474,18321,306,77400,11598,950,3769,,,,54771,B
20200430,OH,133890,4982,18027,724,115863,4258,975,38,3533,,112,,1035,,,,B
20200430,OK,63422,2155,3618,145,59804,2010,222,8,703,291,10,127,,,,2401,A
20200430,OR,56032,1560,2510,64,53522,1496,103,2,578,243,9,65,,28,,,A
20200430,PA,221365,6482,45763,1397,175602,5085,2292,97,,2707,0,,,556,,,B
20200430,PR,10852,106,1539,106,9313,0,92,6,,201,0,,,,,,D
20200430,RI,59116,2305,9016,348,50100,1957,266,15,896,339,146,85,,54,,461,A+
20200430,SC,56512,2295,6095,214,50417,2081,244,41,1000,,0,,,,,3252,B
20200430,SD,17028,195,2449,76,14579,119,17,4,173,76,8,,,,,1573,C
20200430,TN,177626,9077,10735,369,166891,8708,199,4,1045,605,32,,,,,5338,B
20200430,TX,330300,15510,28087,1033,302213,14477,782,50,,1686,0,,,,,13353,B
20200430,UT,108501,2723,4672,177,103829,2546,46,1,390,,7,,,,,1939,C
20200430,VA,91509,5569,15846,885,75663,4684,552,30,3654,1550,46,372,,208,,2104,B
20200430,VI,873,79,66,4,807,75,4,0,,,0,,,,,51,C
20200430,VT,15236,215,879,13,14357,202,49,2,,23,0,,,,,,C
20200430,WA,205310,4882,16309,267,189001,4615,801,15,,474,0,145,,,,,B
20200430,WI,77446,3156,8052,392,69394,2764,316,8,1512,554,23,119,382,,,3352,A+
20200430,WV,44541,1470,1118,23,43423,1447,41,3,,84,0,38,,20,,545,C
20200430,WY,9446,229,544,8,8902,221,7,0,56,13,0,,,,,371,C
20200429,AK,19119,2030,355,4,18764,2026,9,0,,14,0,,,,,240,B
20200429,AL,80449,4622,6842,155,73607,4467,245,3,945,,34,,335,,195,,B
20200429,AR,45449,4778,3192,81,42257,4697,59,7,389,93,389,,,18,82,1249,B
20200429,AS,3,0,0,0,3,0,0,0,,,0,,,,,,F
20200429,AZ,68813,1375,7202,254,61611,1121,304,11,1884,756,60,312,,191,,1475,A+
20200429,CA,603139,25531,46500,1469,556639,24062,1887,78,,5011,0,1512,,,,,B
20200429,CO,69449,3108,14735,856,54714,2252,760,54,2610,964,125,,,,,2275,B
20200429,CT,94818,2073,26767,455,68051,1618,2168,79,,1691,0,,,,,,C
20200429,DC,19229,344,4106,112,15123,232,205,15,,,0,,,,,660,B
20200429,DE,21538,358,4655,80,16883,278,204,12,,326,0,,,,,1173,B
20200429,FL,373488,6613,33193,347,340295,6266,1240,86,5624,,358,,,,,,C
20200429,GA,143939,3919,25572,957,118367,2962,1093,67,5056,,242,,1148,,,,A
20200429,GU,1847,164,145,0,1702,164,5,0,,,0,,,,,130,D
20200429,HI,29618,435,609,2,29009,433,16,0,69,,1,,,,,505,B
20200429,IA,41337,1514,6843,467,34494,1047,148,12,,323,0,100,,74,,2428,B
20200429,ID,28382,8330,1952,35,26430,8295,60,2,173,39,1,,73,,,1087,C
20200429,IL,256667,14478,50355,2253,206312,12225,2215,90,,5036,0,1290,,777,,,A
20200429,IN,91550,4369,17182,594,74368,3775,1065,164,,1484,0,570,,262,,,A
20200429,KS,29458,1368,3738,247,25720,1121,125,1,515,,11,,198,,88,266,A
20200429,KY,52411,3612,4375,229,48036,3383,225,12,1331,320,50,170,625,,,1617,A
20200429,LA,156568,5460,27660,374,128908,5086,1802,44,,1629,0,,,244,,17303,B
20200429,MA,265618,11118,60265,1963,205353,9155,3405,252,5758,3856,243,1011,,,,,A
20200429,MD,110929,3144,20849,736,90080,2408,1168,69,4402,1610,134,586,,,,1361,A
20200429,ME,20602,2778,1056,16,19546,2762,52,1,166,32,3,17,,7,,615,B
20200429,MI,204861,10413,46488,950,158373,9463,4335,88,,2498,0,997,,778,,8342,A+
20200429,MN,77118,7082,7468,680,69650,6402,319,18,950,320,38,119,337,,,1724,A
20200429,MO,77159,3656,7425,122,69734,3534,318,4,,891,0,,,125,,,A
20200429,MP,224,159,14,0,210,159,2,0,,,0,,,,,12,D
20200429,MS,66094,1682,6569,227,59525,1455,250,11,1126,677,38,151,,69,,3413,B
20200429,MT,13528,337,451,0,13077,337,16,1,61,5,0,,,,,382,C
20200429,NC,118440,5688,9948,380,108492,5308,354,12,,551,0,,,,,,B
20200429,ND,25536,1813,1033,42,24503,1771,19,0,82,28,3,,,,,437,C
20200429,NE,23631,26,3374,16,20257,10,55,0,,,0,,,,,,D
20200429,NH,20746,601,2010,72,18736,529,60,0,249,106,3,,,,,936,C
20200429,NJ,241318,6959,116264,2408,125054,4551,6770,328,,6289,0,1811,,1327,,15642,A+
20200429,NM,61745,2942,2974,151,58771,2791,110,6,509,157,28,,,,,705,C
20200429,NV,41028,909,4898,93,36130,816,257,6,,,0,,,,,100,D
20200429,NY,872481,27487,299691,4585,572790,22902,18015,377,76450,12159,1088,3923,,,,53238,B
20200429,OH,128908,5561,17303,534,111605,5027,937,138,3421,,81,,1014,,,,B
20200429,OK,61267,1568,3473,63,57794,1505,214,7,693,283,37,126,,,,2319,A
20200429,OR,54472,3274,2446,92,52026,3182,101,9,569,227,15,56,,24,,,A
20200429,PA,214883,5795,44366,1102,170517,4693,2195,479,,2781,0,,,602,,,B
20200429,PR,10746,33,1433,33,9313,0,86,0,,125,0,,,,,,D
20200429,RI,56811,2826,8668,372,48143,2454,251,12,750,269,18,80,,55,,391,A+
20200429,SC,54217,2072,5881,268,48336,1804,203,26,1000,,56,,,,,3252,B
20200429,SD,16833,221,2373,60,14460,161,13,2,165,69,8,,,,,1492,C
20200429,TN,168549,6621,10366,314,158183,6307,195,7,1013,614,119,,,,,5140,B
20200429,TX,314790,14406,27054,883,287736,13523,732,42,,1702,0,,,,,12507,B
20200429,UT,105778,3339,4495,152,101283,3187,45,0,383,,13,,,,,1790,C
20200429,VA,85940,2642,14961,622,70979,2020,522,30,3608,1566,186,387,,222,,2042,B
20200429,VI,794,16,62,3,732,13,4,0,,,0,,,,,51,C
20200429,VT,15021,212,866,4,14155,208,47,0,,26,0,,,,,,C
20200429,WA,200428,4923,16042,244,184386,4679,786,21,,490,0,156,,,,,B
20200429,WI,74290,3364,7660,269,66630,3095,308,8,1489,577,33,121,363,,,,A
20200429,WV,43071,16,1095,16,41976,0,38,1,,102,0,40,,21,,504,C
20200429,WY,9217,602,536,147,8681,455,7,0,56,12,0,,,,,362,C
20200428,AK,17089,833,351,6,16738,827,9,0,,16,0,,,,,228,B
20200428,AL,75827,1830,6687,188,69140,1642,242,20,911,,39,,335,,195,,B
20200428,AR,40671,214,3111,94,37560,120,52,2,,104,0,,,20,,1146,B
20200428,AS,3,0,0,0,3,0,0,0,,,0,,,,,,F
20200428,AZ,67438,895,6948,232,60490,663,293,18,1824,737,52,303,,193,,1450,A+
20200428,CA,577608,24199,45031,1567,532577,22632,1809,54,,4983,0,1485,,,,,B
20200428,CO,66341,3067,13879,438,52462,2629,706,26,2485,994,47,,,,,2275,B
20200428,CT,92745,12934,26312,1043,66433,11891,2089,91,,1732,0,,,,,,C
20200428,DC,18885,469,3994,102,14891,367,190,5,,,0,,,,,660,B
20200428,DE,21180,1564,4575,413,16605,1151,192,11,,337,0,,,,,1096,B
20200428,FL,366875,10412,32846,708,334029,9704,1154,53,5266,,55,,,,,,C
20200428,GA,140020,12851,24615,702,115405,12149,1026,55,4814,,133,,1087,,,,B
20200428,GU,1683,115,145,1,1538,114,5,0,,3,0,,,,,129,D
20200428,HI,29183,173,607,1,28576,172,16,2,68,,0,,,,,493,C
20200428,IA,39823,1673,6376,508,33447,1165,136,9,,304,0,98,,64,,2164,B
20200428,ID,20052,28,1917,20,18135,8,58,2,172,41,3,,73,,,1039,C
20200428,IL,242189,14561,48102,2219,194087,12342,2125,142,,4738,0,1245,,778,,,A
20200428,IN,87181,2705,16588,627,70593,2078,901,57,,1518,0,546,,275,,,B
20200428,KS,28090,923,3491,163,24599,760,124,4,504,,8,,,,,,C
20200428,KY,48799,325,4146,72,44653,253,213,5,1281,313,7,165,612,,,1521,A
20200428,LA,151108,4119,27286,218,123822,3901,1758,61,,1666,0,,,244,,17303,B
20200428,MA,254500,9613,58302,1840,196198,7773,3153,150,5515,3875,278,1005,,,,,B
20200428,MD,107785,2809,20113,626,87672,2183,1099,54,4268,1528,167,551,,,,1295,A
20200428,ME,17824,17,1040,17,16784,0,51,0,163,33,2,17,,7,,585,B
20200428,MI,194448,8767,45538,829,148910,7938,4247,99,,2623,0,1027,,801,,8342,A+
20200428,MN,70036,3346,6788,601,63248,2745,301,15,912,314,51,120,324,,,1611,A
20200428,MO,73503,2397,7303,132,66200,2265,314,26,,655,0,,,105,,,B
20200428,MP,65,0,14,0,51,0,2,0,,,0,,,,,12,D
20200428,MS,64412,950,6342,248,58070,702,239,10,1088,639,28,162,,77,,,B
20200428,MT,13191,158,451,2,12740,156,15,1,61,10,0,,,,,356,C
20200428,NC,112752,2832,9568,426,103184,2406,342,36,,463,0,,,,,,B
20200428,ND,23723,1289,991,49,22732,1240,19,0,79,25,2,,,,,409,C
20200428,NE,23605,1242,3358,330,20247,912,55,-1,,,0,,,,,,D
20200428,NH,20145,421,1938,74,18207,347,60,0,246,99,4,,,,,798,C
20200428,NJ,234359,6584,113856,2668,120503,3916,6442,398,,6476,0,1809,,1262,,15642,A+
20200428,NM,58803,2188,2823,97,55980,2091,104,5,481,155,69,,,,,666,C
20200428,NV,40119,1306,4805,115,35314,1191,251,6,,,0,,,,,,F
20200428,NY,844994,18899,295106,3110,549888,15789,17638,335,75362,12646,760,4071,,,,51673,B
20200428,OH,123347,3330,16769,444,106578,2886,799,46,3340,,108,,1004,,,,B
20200428,OK,59699,6528,3410,130,56289,6398,207,10,656,288,0,118,,,,2260,A
20200428,OR,51198,0,2354,0,48844,0,92,0,554,249,0,71,,31,,,B
20200428,PA,209088,5666,43264,1214,165824,4452,1716,119,,2781,0,,,616,,,B
20200428,PR,10713,11,1400,11,9313,0,86,2,,132,0,,,,,,D
20200428,RI,53985,2098,8296,324,45689,1774,239,6,732,266,14,84,,55,,466,A+
20200428,SC,52145,1384,5613,123,46532,1261,177,3,944,,0,,,,,2830,B
20200428,SD,16612,237,2313,68,14299,169,11,0,157,69,7,,,,,1392,C
20200428,TN,161928,7526,10052,134,151876,7392,188,4,894,611,57,,,,,4921,B
20200428,TX,300384,9867,26171,874,274213,8993,690,27,,1682,0,,,,,11786,B
20200428,UT,102439,2244,4343,110,98096,2134,45,4,370,,21,,,,,1704,C
20200428,VA,83298,2619,14339,804,68959,1815,492,34,3422,1508,124,376,,217,,1914,B
20200428,VI,778,3,59,0,719,3,4,0,,,0,,,,,51,D
20200428,VT,14809,128,862,0,13947,128,47,0,,29,0,,,,,,C
20200428,WA,195505,5347,15798,232,179707,5115,765,16,,436,0,158,,,,,B
20200428,WI,70926,2454,7391,230,63535,2224,300,19,1456,544,41,123,363,,,,A
20200428,WV,43055,16,1079,16,41976,0,37,1,,87,0,28,,15,,481,B
20200428,WY,8615,448,389,19,8226,429,7,0,56,16,2,,,,,343,C
20200427,AK,16256,79,345,4,15911,75,9,0,,10,0,,,,,218,B
20200427,AL,73997,446,6499,229,67498,217,222,6,872,,27,,335,,195,,B
20200427,AR,40457,988,3017,76,37440,912,50,1,,109,-291,,,25,,987,B
20200427,AS,3,0,0,0,3,0,0,0,,,0,,,,,,F
20200427,AZ,66543,1732,6716,190,59827,1542,275,0,1772,647,56,328,,200,,1418,A+
20200427,CA,553409,27325,43464,1300,509945,26025,1755,45,,4878,0,1499,,,,,B
20200427,CO,63274,3483,13441,473,49833,3010,680,8,2438,1007,28,,,,,2150,B
20200427,CT,79811,0,25269,0,54542,0,1998,74,,1758,0,,,,,,C
20200427,DC,18416,348,3892,51,14524,297,185,7,,402,0,,,,,659,B
20200427,DE,19616,367,4162,128,15454,239,181,13,,325,0,,,,,996,B
20200427,FL,356463,11850,32138,610,324325,11240,1101,7,5211,,56,,,,,,C
20200427,GA,127169,3946,23913,512,103256,3434,971,59,4681,,322,,1057,,,,B
20200427,GU,1568,40,144,3,1424,37,5,0,,3,0,,,,,128,D
20200427,HI,29010,527,606,3,28404,524,14,0,68,,0,,,,,488,C
20200427,IA,38150,2060,5868,392,32282,1668,127,9,,300,0,100,,58,,2021,B
20200427,ID,20024,526,1897,10,18127,516,56,0,169,36,0,,71,,,983,C
20200427,IL,227628,12676,45883,1980,181745,10696,1983,50,,4672,0,1249,,763,,,A
20200427,IN,84476,2768,15961,949,68515,1819,844,31,,1493,0,581,,284,,,B
20200427,KS,27167,940,3328,154,23839,786,120,2,496,,11,,,,,,C
20200427,KY,48474,1916,4074,169,44400,1747,208,3,1274,308,8,166,608,,,1511,A
20200427,LA,146989,3953,27068,295,119921,3658,1697,27,,1683,0,,,262,,17303,B
20200427,MA,244887,8787,56462,1524,188425,7263,3003,104,5237,3892,133,1089,,,,,B
20200427,MD,104976,8311,19487,906,85489,7405,1045,44,4101,1513,139,535,,,,1263,A
20200427,ME,17807,8,1023,8,16784,0,51,1,161,39,2,16,,7,,549,B
20200427,MI,185681,7461,44709,920,140972,6541,4148,112,,2667,0,1059,,832,,8342,A+
20200427,MN,66690,2017,6187,675,60503,1342,286,14,861,292,32,122,316,,,1556,A
20200427,MO,71106,1358,7171,174,63935,1184,288,14,,679,0,,,109,,,B
20200427,MP,65,0,14,0,51,0,2,0,,,0,,,,,11,D
20200427,MS,63462,2674,6094,183,57368,2491,229,2,1060,590,59,142,,71,,,B
20200427,MT,13033,171,449,1,12584,170,14,0,61,11,0,,,,,352,C
20200427,NC,109920,2026,9142,312,100778,1714,306,7,,473,0,,,,,,B
20200427,ND,22434,1717,942,75,21492,1642,19,2,77,23,6,,,,,350,C
20200427,NE,22363,1135,3028,296,19335,839,56,3,,,0,,,,,,D
20200427,NH,19724,973,1864,77,17860,896,60,0,242,101,4,,,,,779,C
20200427,NJ,227775,4631,111188,2150,116587,2481,6044,106,,6407,0,1801,,1303,,,A
